;parent;name;inner.name
0;Religions Should Not Qualify as Charities;Are churches automatically considered 501c3?;Can churches lose tax exempt status?
1;Religions Should Not Qualify as Charities;Are churches automatically considered 501c3?;Can a church operate without a 501c3?
2;Religions Should Not Qualify as Charities;What is considered a qualified charitable organization?;How much can you donate to charity and not get audited?
3;Religions Should Not Qualify as Charities;What is considered a qualified charitable organization?;What is the most you can claim for charitable donations without a receipt?
4;Religions Should Not Qualify as Charities;What is considered a qualified charitable organization?;Can I make a qualified charitable distribution from my 401k?
5;Religions Should Not Qualify as Charities;How do churches get tax exempt status?;Does a church need 501c3 to be tax exempt?
6;Religions Should Not Qualify as Charities;How do churches get tax exempt status?;Why is religion tax exempt?
7;Religions Should Not Qualify as Charities;How do churches get tax exempt status?;Are pastors tax exempt?
8;Religions Should Not Qualify as Charities;How do I start a legal recognized religion?;Does a church have to register as a charity?
9;Religions Should Not Qualify as Charities;How do I start a legal recognized religion?;Why don t churches pay taxes in Australia?
10;Religions Should Not Qualify as Charities;How do I start a legal recognized religion?;Are religions tax exempt?
