;parent;name;inner.name
0;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;How does lack of discipline affect a child?;How does discipline help a child?
1;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;How does lack of discipline affect a child?;How does bad parenting affect a child?
2;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Is a parents responsible for their children's actions?;Should parents be legally responsible for children's actions?
3;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Is a parents responsible for their children's actions?;Should parents be held liable for their children's actions?
4;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Is a parents responsible for their children's actions?;What age is a child responsible for their actions?
5;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Are parents responsible for their child behavior?;How do parents influence their children's behavior?
6;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Are parents responsible for their child behavior?;Why should parents be held responsible for their children's behavior?
7;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Are parents responsible for their child behavior?;Should parents be held responsible for their children's discipline problems?
8;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Why is it important to help parents build their knowledge of child development?;What role do parents and teachers play in the overall development of a child?
9;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Why is it important to help parents build their knowledge of child development?;Why are parents important in a child's education?
10;Lack of Parental Guidance Is Mainly Responsible for Children Being Violent and Aggressive in School;Why is it important to help parents build their knowledge of child development?;Why is understanding a child's developmental milestones so important?
