;parent;name;inner.name
0;Using Rewards to Motivate Students;Should we reward students for good behavior?;How do you reward students for good behavior?
1;Using Rewards to Motivate Students;Should we reward students for good behavior?;Does PBIS work in high schools?
2;Using Rewards to Motivate Students;How do you use rewards in the learning process effectively?;How do you motivate students to complete assignments?
3;Using Rewards to Motivate Students;How do you use rewards in the learning process effectively?;How can teachers motivate their students?
4;Using Rewards to Motivate Students;How do you use rewards in the learning process effectively?;What is importance of reward?
5;Using Rewards to Motivate Students;Do rewards affect motivation?;What factors motivate our behaviors?
6;Using Rewards to Motivate Students;Do rewards affect motivation?;How do incentives motivate?
7;Using Rewards to Motivate Students;Do rewards affect motivation?;What is reward motivated Behaviour?
8;Using Rewards to Motivate Students;Why are rewards important in the classroom?;What are the effects of motivation in learning?
9;Using Rewards to Motivate Students;Why are rewards important in the classroom?;How motivation affects students academic performance?
10;Using Rewards to Motivate Students;Why are rewards important in the classroom?;What is a reward system in school?
