;parent;name;inner.name
0;Parents should introduce children to alcohol (in moderation) at an early age;Can kids touch alcohol?;How bad is alcohol for kids?
1;Parents should introduce children to alcohol (in moderation) at an early age;Can kids touch alcohol?;Is drinking alcohol at 15 bad?
2;Parents should introduce children to alcohol (in moderation) at an early age;Are parents allowed to give their kids alcohol?;Is it illegal to be drunk with a baby?
3;Parents should introduce children to alcohol (in moderation) at an early age;Are parents allowed to give their kids alcohol?;Can parents give alcohol to minors Canada?
4;Parents should introduce children to alcohol (in moderation) at an early age;Are parents allowed to give their kids alcohol?;Is it legal for a minor to drink alcohol with parent permission?
5;Parents should introduce children to alcohol (in moderation) at an early age;At what age can you give your child alcohol?;Can you drink alcohol in a restaurant at 14?
6;Parents should introduce children to alcohol (in moderation) at an early age;At what age can you give your child alcohol?;Can an under 18 drink alcohol with a meal?
7;Parents should introduce children to alcohol (in moderation) at an early age;At what age can you give your child alcohol?;Why is alcohol bad for teenager?
8;Parents should introduce children to alcohol (in moderation) at an early age;Can kids have a sip of wine?;What does alcohol do to child?
9;Parents should introduce children to alcohol (in moderation) at an early age;Can kids have a sip of wine?;Is red wine good for teenagers?
10;Parents should introduce children to alcohol (in moderation) at an early age;Can kids have a sip of wine?;How does alcohol affect a child?
