;parent;name;inner.name
0;ID cards and the National Identity Register should be scrapped;Should the UK have ID cards?;Is there a national ID card in the UK?
1;ID cards and the National Identity Register should be scrapped;Should the UK have ID cards?;Does the UK have national ID cards?
2;ID cards and the National Identity Register should be scrapped;Should US citizens be required to carry national ID cards?;How do I get a national ID card?
3;ID cards and the National Identity Register should be scrapped;Should US citizens be required to carry national ID cards?;Is it a requirement to carry ID?
4;ID cards and the National Identity Register should be scrapped;Should US citizens be required to carry national ID cards?;Is national ID the same as Social Security number?
5;ID cards and the National Identity Register should be scrapped;Does the US have a national ID card?;Is Real ID a national ID?
6;ID cards and the National Identity Register should be scrapped;Does the US have a national ID card?;What countries have national ID cards?
7;ID cards and the National Identity Register should be scrapped;Does the US have a national ID card?;What is a national ID type?
8;ID cards and the National Identity Register should be scrapped;What is the UK National Identity Register?;How do I get a UK ID card?
9;ID cards and the National Identity Register should be scrapped;What is the UK National Identity Register?;Which European countries have ID cards?
10;ID cards and the National Identity Register should be scrapped;What is the UK National Identity Register?;Is a biometric card a national identity card?
