;parent;name;inner.name
0;We should dramatically increase the rate of income tax paid by the rich;Why do high income earners pay more tax?;How do I pay less taxes on high income?
1;We should dramatically increase the rate of income tax paid by the rich;Why do high income earners pay more tax?;How do the rich avoid paying taxes?
2;We should dramatically increase the rate of income tax paid by the rich;Do wealthy pay more taxes?;How much taxes do the wealthy pay?
3;We should dramatically increase the rate of income tax paid by the rich;Do wealthy pay more taxes?;Do millionaires get tax returns?
4;We should dramatically increase the rate of income tax paid by the rich;Do wealthy pay more taxes?;What of taxes do the top 1 pay?
5;We should dramatically increase the rate of income tax paid by the rich;How much will raising taxes on the rich generate?;What proportion of tax is paid by the rich?
6;We should dramatically increase the rate of income tax paid by the rich;How much will raising taxes on the rich generate?;Will middle class pay more taxes in 2018?
7;We should dramatically increase the rate of income tax paid by the rich;How much will raising taxes on the rich generate?;How much did Amazon pay in taxes?
8;We should dramatically increase the rate of income tax paid by the rich;How much money would a 70 tax rate raise?;What is a 70 percent tax rate?
9;We should dramatically increase the rate of income tax paid by the rich;How much money would a 70 tax rate raise?;Does increasing tax rates increase revenue?
10;We should dramatically increase the rate of income tax paid by the rich;How much money would a 70 tax rate raise?;What is the Canadian tax rate?
