;parent;name;inner.name
0;The ICC is biased against Africa;Is Rwanda part of the ICC?;Which country left ICC?
1;The ICC is biased against Africa;Is Rwanda part of the ICC?;Why was the Rome Statute created?
2;The ICC is biased against Africa;Who can the ICC prosecute?;Can the ICC sentence someone to death?
3;The ICC is biased against Africa;Who can the ICC prosecute?;Can ICC prosecute non member?
4;The ICC is biased against Africa;Who can the ICC prosecute?;Does ICC have power?
5;The ICC is biased against Africa;Which countries are members of ICC?;Is America part of the ICC?
6;The ICC is biased against Africa;Which countries are members of ICC?;What is the old name of ICC?
7;The ICC is biased against Africa;Which countries are members of ICC?;What is the difference between ICJ and ICC?
8;The ICC is biased against Africa;What can the ICC do?;Why was the ICC created?
9;The ICC is biased against Africa;What can the ICC do?;Why is the ICC necessary?
10;The ICC is biased against Africa;What can the ICC do?;Is ICC part of UN?
