;parent;name;inner.name
0;Wikileaks is not and has never been a non-profit organization;Is WikiLeaks a nonprofit organization?;What is Julian Assange famous for?
1;Wikileaks is not and has never been a non-profit organization;Is WikiLeaks a nonprofit organization?;What exactly did Edward Snowden do?
2;Wikileaks is not and has never been a non-profit organization;What is the purpose of WikiLeaks?;How long has Julian Assange?
3;Wikileaks is not and has never been a non-profit organization;What is the purpose of WikiLeaks?;What did Chelsea Manning do?
4;Wikileaks is not and has never been a non-profit organization;What is the purpose of WikiLeaks?;What is WikiLeaks and why was it created?
5;Wikileaks is not and has never been a non-profit organization;Is WikiLeaks connected to Wikipedia?;What was Bradley Manning convicted of?
6;Wikileaks is not and has never been a non-profit organization;Is WikiLeaks connected to Wikipedia?;What is Sunshine Press?
7;Wikileaks is not and has never been a non-profit organization;Is WikiLeaks connected to Wikipedia?;Is Wikia part of Wikipedia?
8;Wikileaks is not and has never been a non-profit organization;How did WikiLeaks start?;What country is Julian Assange from?
9;Wikileaks is not and has never been a non-profit organization;How did WikiLeaks start?;Who started Wikileaks?
10;Wikileaks is not and has never been a non-profit organization;How did WikiLeaks start?;What are State Department cables?
