;parent;name;inner.name
0;Britain should become a republic;Was England ever a republic?;Will the UK ever become a republic?
1;Britain should become a republic;Was England ever a republic?;Does a republic have a king?
2;Britain should become a republic;Is Britain a republic or democracy?;Does the Queen of England have any power?
3;Britain should become a republic;Is Britain a republic or democracy?;What would change if we became a republic?
4;Britain should become a republic;Is Britain a republic or democracy?;Who runs England?
5;Britain should become a republic;Is Great Britain a republic?;Is Britain a monarchy or republic?
6;Britain should become a republic;Is Great Britain a republic?;What can the queen of England do?
7;Britain should become a republic;Is Great Britain a republic?;Is Jeremy Corbyn Republican?
8;Britain should become a republic;When was Britain a republic?;What was England like under Cromwell?
9;Britain should become a republic;When was Britain a republic?;Is Russia a republic?
10;Britain should become a republic;When was Britain a republic?;Why did England become a republic?
