;parent;name;inner.name
0;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Can habeas corpus be suspended?;Was Lincoln's suspension of habeas corpus constitutional?
1;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Can habeas corpus be suspended?;Can the US president declare martial law without Congress?
2;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Why did the court deny it had jurisdiction to hear a habeas corpus claim in ex parte McCardle?;Why is ex parte McCardle important?
3;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Why did the court deny it had jurisdiction to hear a habeas corpus claim in ex parte McCardle?;What is habeas corpus and what is its jurisdiction?
4;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Why did the court deny it had jurisdiction to hear a habeas corpus claim in ex parte McCardle?;Is habeas corpus civil or criminal?
5;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Can the President suspend the Constitution during wartime?;Why did the Emancipation Proclamation not establish the end of slavery?
6;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Can the President suspend the Constitution during wartime?;Does martial law suspend the Constitution?
7;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;Can the President suspend the Constitution during wartime?;What makes a constitutional crisis?
8;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;What is the purpose of filing a petition for a writ of habeas corpus?;Is a law that declares a person guilty of a crime without a trial?
9;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;What is the purpose of filing a petition for a writ of habeas corpus?;What is the difference between writ of habeas corpus and writ of amparo?
10;Restrict the right to Habeas Corpus as part of efforts to combat terrorism;What is the purpose of filing a petition for a writ of habeas corpus?;What is the writ of habeas corpus in simple terms?
