;parent;name;inner.name
0;We should make new years resolutions;What is the most popular New Year's resolutions?;What is the most common resolution?
1;We should make new years resolutions;What is the most popular New Year's resolutions?;What is the most popular New Year's Day Parade?
2;We should make new years resolutions;What percentage of people keep their New Year's resolutions?;Why we fail at New Year's resolutions?
3;We should make new years resolutions;What percentage of people keep their New Year's resolutions?;Are New Year's resolutions a good idea?
4;We should make new years resolutions;What percentage of people keep their New Year's resolutions?;Why do we break New Year's resolutions?
5;We should make new years resolutions;What is your New Years resolution?;What should my New Years resolutions be?
6;We should make new years resolutions;What is your New Years resolution?;What are some good resolutions for the new year?
7;We should make new years resolutions;What is your New Years resolution?;How do you create a successful New Year's resolution?
8;We should make new years resolutions;How do you accomplish New Year's resolutions?;How can I make my New Year's resolutions come true?
9;We should make new years resolutions;How do you accomplish New Year's resolutions?;Why is New Year resolution important?
10;We should make new years resolutions;How do you accomplish New Year's resolutions?;What are some examples of New Year's resolutions?
