;parent;name;inner.name
0;Make-up is bad for us;Does makeup ruin your natural beauty?;Can makeup really change your appearance?
1;Make-up is bad for us;Does makeup ruin your natural beauty?;Does makeup make skin worse?
2;Make-up is bad for us;What makeup is bad?;Why is makeup so expensive?
3;Make-up is bad for us;What makeup is bad?;What are the disadvantages of wearing makeup?
4;Make-up is bad for us;What makeup is bad?;Can makeup make you sick?
5;Make-up is bad for us;Can makeup ruin your skin?;Can makeup dry out your skin?
6;Make-up is bad for us;Can makeup ruin your skin?;Does not wearing makeup make your skin better?
7;Make-up is bad for us;Can makeup ruin your skin?;Does wearing too much makeup ruin your skin?
8;Make-up is bad for us;Is it bad to wear makeup everyday?;Can makeup age your skin?
9;Make-up is bad for us;Is it bad to wear makeup everyday?;How makeup is bad for your skin?
10;Make-up is bad for us;Is it bad to wear makeup everyday?;Does wearing makeup give you wrinkles?
