;parent;name;inner.name
0;The niqab and other face coverings in schools must be banned;Which countries have banned the burqa?;Should the UK ban the burqa?
1;The niqab and other face coverings in schools must be banned;Which countries have banned the burqa?;Are there churches in Saudi Arabia?
2;The niqab and other face coverings in schools must be banned;Has Norway banned the burqa?;Is Christianity allowed in Dubai?
3;The niqab and other face coverings in schools must be banned;Has Norway banned the burqa?;Is there a Catholic church in Saudi Arabia?
4;The niqab and other face coverings in schools must be banned;Has Norway banned the burqa?;Is Christianity growing in Japan?
5;The niqab and other face coverings in schools must be banned;What is burqa and niqab?;What is a male hijab called?
6;The niqab and other face coverings in schools must be banned;What is burqa and niqab?;Why do Sikhs wear turbans?
7;The niqab and other face coverings in schools must be banned;What countries require hijab?;Why do nuns cover their hair?
8;The niqab and other face coverings in schools must be banned;What countries require hijab?;What is a Hijab vs burka?
9;The niqab and other face coverings in schools must be banned;What countries require hijab?;Where do most Muslims live?
