;parent;name;inner.name
0;Online gambling has to be banned;Should online gambling be illegal?;Is bovada illegal?
1;Online gambling has to be banned;Should online gambling be illegal?;Which states do not allow gambling?
2;Online gambling has to be banned;Can you legally gamble online in the US?;What's the best online casinos for US players?
3;Online gambling has to be banned;Can you legally gamble online in the US?;Can you gamble for real money online?
4;Online gambling has to be banned;Can you legally gamble online in the US?;Are all online casinos banned in Australia?
5;Online gambling has to be banned;Is online gambling legal in California 2018?;Is online poker in California legal?
6;Online gambling has to be banned;Is online gambling legal in California 2018?;Is bovada illegal in California?
7;Online gambling has to be banned;Is online gambling legal in California 2018?;Is playing poker for money illegal in California?
8;Online gambling has to be banned;What gambling is illegal?;Is underground gambling illegal?
9;Online gambling has to be banned;What gambling is illegal?;Why is gambling illegal in some states?
10;Online gambling has to be banned;What gambling is illegal?;Was gambling illegal in the 1920s?
