;parent;name;inner.name
0;Hosting the Olympics is a good investment;How much money does the Olympics make?;Do Olympians make money?
1;Hosting the Olympics is a good investment;How much money does the Olympics make?;Did Vancouver Olympics make money?
2;Hosting the Olympics is a good investment;What should be benefits of hosting an Olympic Games?;What are the disadvantages of hosting the Olympics?
3;Hosting the Olympics is a good investment;What should be benefits of hosting an Olympic Games?;Do countries benefit from the Olympics?
4;Hosting the Olympics is a good investment;What should be benefits of hosting an Olympic Games?;How long do the Olympics last?
5;Hosting the Olympics is a good investment;Do Olympics make money host city?;How much did the Pyeongchang Olympics cost?
6;Hosting the Olympics is a good investment;Do Olympics make money host city?;How much did the 2018 Olympics cost?
7;Hosting the Olympics is a good investment;Do Olympics make money host city?;Are Olympics profitable?
8;Hosting the Olympics is a good investment;Are the Olympics ever worth it for the host city?;Why would a city want to host the Olympics?
9;Hosting the Olympics is a good investment;Are the Olympics ever worth it for the host city?;How is the Olympics funded?
10;Hosting the Olympics is a good investment;Are the Olympics ever worth it for the host city?;What does the torch lighting symbolize?
