;parent;name;inner.name
0;Technological advancement promotes materialistic society;How does materialism affect our society?;How does materialism affect the environment?
1;Technological advancement promotes materialistic society;How does materialism affect our society?;How does materialism affect the economy?
2;Technological advancement promotes materialistic society;Will technological advances lead to inevitable social progress?;How do regular people influence the technological progress?
3;Technological advancement promotes materialistic society;Will technological advances lead to inevitable social progress?;How does technology help our society?
4;Technological advancement promotes materialistic society;How does materialism affect mental health?;What is an example of materialism?
5;Technological advancement promotes materialistic society;How does materialism affect mental health?;Does materialism bring happiness?
6;Technological advancement promotes materialistic society;How does materialism affect mental health?;What is materialism in psychology?
7;Technological advancement promotes materialistic society;What is materialistic society?;Is it good to be materialistic?
8;Technological advancement promotes materialistic society;What is materialistic society?;What does it mean when someone is materialistic?
9;Technological advancement promotes materialistic society;What is materialistic society?;What are material things in life?
