;parent;name;inner.name
0;The voting age should be lowered to 16;Should the voting age be lowered to 16 essay?;Should the voting age be lowered to 16 in Australia?
1;The voting age should be lowered to 16;Should the voting age be lowered to 16 essay?;Should the voting age be lowered to 16 statistics?
2;The voting age should be lowered to 16;Should the UK lower the voting age to 16?;What countries can you vote at 16?
3;The voting age should be lowered to 16;Should the UK lower the voting age to 16?;Should the UK be raising rather than lowering the voting age?
4;The voting age should be lowered to 16;Should the UK lower the voting age to 16?;Should the age of voting be lowered to 18?
5;The voting age should be lowered to 16;Should the voting age be lowered to 13?;Should the voting age be lowered to 15?
6;The voting age should be lowered to 16;Should the voting age be lowered to 13?;Should the driving age be raised to 21?
7;The voting age should be lowered to 16;Should the voting age be lowered to 13?;Would lowering the voting age increase turnout?
8;The voting age should be lowered to 16;Who changed the voting age to 16?;Why was the voting age changed from 21 to 18?
9;The voting age should be lowered to 16;Who changed the voting age to 16?;Does HR 1 lower the voting age?
10;The voting age should be lowered to 16;Who changed the voting age to 16?;Can a state change the voting age?
